gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3,stunt,db_count,pru_show,blz1,blz2,blz3,blz4,pshell,bc_read
7028,1154913,(14:18) 0-B.Allen right guard to NYJ 40 for 9 yards (37-A.Hooker).,FALSE,NYJ,TEN,RUSH,,,00-0039794,2,NYJ 31,2,3,31,2,9,1,1,0,0,0,0,2,R,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Power,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7028,1154914,(13:35) (Shotgun) 0-B.Allen right guard to NYJ 48 for 8 yards (37-A.Hooker; 23-K.Winston).,FALSE,NYJ,TEN,RUSH,,,00-0039794,2,NYJ 40,1,10,40,3,8,1,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,S,,,,Power,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154915,(12:53) 0-B.Allen right guard to TEN 48 for 4 yards (53-A.Hill; 95-J.Elliott).,FALSE,NYJ,TEN,RUSH,,,00-0039794,2,NYJ 48,2,2,48,3,4,1,1,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Trap,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7028,1154916,(12:14) 20-B.Hall left guard to TEN 48 for no gain (26-M.Harris).,FALSE,NYJ,TEN,RUSH,,,00-0038120,2,TEN 48,1,10,52,3,0,0,0,0,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Inside Zone,Lead,,,,,,,,,,,,,,,,,,,,,,0,,00-0039890,00-0040201,,,,,0,5,0,,,,,,Broken Play
7028,1154917,(11:31) (Shotgun) 20-B.Hall right tackle to TEN 43 for 5 yards (53-A.Hill; 26-M.Harris).,FALSE,NYJ,TEN,RUSH,,,00-0038120,2,TEN 48,2,10,52,3,5,0,0,1,0,0,0,1,M,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154918,(10:51) (Shotgun) 7-G.Smith scrambles left end pushed ob at TEN 40 for 3 yards (53-A.Hill).,FALSE,NYJ,TEN,RUSH,,,00-0030565,2,TEN 43,3,5,57,3,3,0,0,1,0,0,0,1,R,0,7,0,0,1,0,1,0,0,1,0,4,0,1,P,,0,0,0,0,0,0,0,1,0,0,0,NA,0,2.2,NA,NA,NA,,S,,,SD,,,P,00-0035643,00-0037255,C,00-0034805,00-0036622,,,,,,,,,,,,,,,2,0,,,,,,,,0,5,6,,,,,No Safeties,
7028,1154919,Timeout #1 by NYJ at 10:14.,TRUE,NA,NA,NOPL,,,,2,TEN 40,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154920,(10:14) (Shotgun) 7-G.Smith pass short middle to 5-G.Wilson to TEN 31 for 9 yards (23-K.Winston; 24-A.Taylor).,FALSE,NYJ,TEN,PASS,00-0030565,00-0037740,,2,TEN 40,4,2,60,4,9,1,1,1,0,1,0,0,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,1,1,0,0,0,0,0,0,1,0,0,2.1,0,NA,6,3,3,TCV,S,,1 - Slant,1,,,,,,,,,,,,,,,,,,,,,00-0038121,,1,0,0,,,,,,,0,5,4,00-0035672,,,,Closed,
7028,1154921,(9:29) 7-G.Smith pass short left to 20-B.Hall to TEN 23 for 8 yards (24-A.Taylor).,FALSE,NYJ,TEN,PASS,00-0030565,00-0038120,,2,TEN 31,1,10,69,4,8,1,0,0,0,1,0,1,L,0,7,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.7,0,NA,3,5,-1,WO,U,,2 - Quick Out,1,,,,,,,,,,,,00-0039430,DFD,JK,,,,,,,00-0039430,,3,0,5+,,,,,,,0,4,4,,,,,Closed,
7028,1154922,(8:49) 20-B.Hall right guard to TEN 22 for 1 yard (7-O.Oladejo; 37-A.Hooker).,FALSE,NYJ,TEN,RUSH,,,00-0038120,2,TEN 23,2,2,77,4,1,0,0,0,0,0,0,1,L,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7028,1154923,(8:08) 0-B.Allen right end to TEN 22 for no gain (7-O.Oladejo; 37-A.Hooker).,FALSE,NYJ,TEN,RUSH,,,00-0039794,2,TEN 22,3,1,78,4,0,0,0,0,0,0,0,3,L,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Outside Zone,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154924,(7:29) (Shotgun) 0-B.Allen left guard to TEN 19 for 3 yards (53-A.Hill; 23-K.Winston).,FALSE,NYJ,TEN,RUSH,,,00-0039794,2,TEN 22,4,1,78,4,3,1,1,1,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,,,,,,,,,,,00-0039430,LOS,JK,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Bounce Out
7028,1154925,(6:46) 20-B.Hall up the middle to TEN 15 for 4 yards (53-A.Hill; 23-K.Winston).,FALSE,NYJ,TEN,RUSH,,,00-0038120,2,TEN 19,1,10,81,5,4,0,0,0,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,00-0036622,00-0041479,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154926,(6:06) 20-B.Hall left guard to TEN 10 for 5 yards (98-J.Simmons).,FALSE,NYJ,TEN,RUSH,,,00-0038120,2,TEN 15,2,6,85,5,5,1,0,0,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154927,"(5:24) PENALTY on NYJ-85-M.Taylor, False Start, 4 yards, enforced at TEN 10 - No Play.",TRUE,NYJ,TEN,NOPL,,,,2,TEN 10,3,1,90,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154928,(5:09) (Shotgun) 7-G.Smith pass incomplete short left to 0-B.Allen (53-A.Hill).,FALSE,NYJ,TEN,PASS,00-0030565,00-0039794,,2,TEN 14,3,5,86,5,0,0,0,1,0,0,0,1,L,0,7,0,0,0,0,0,0,0,0,0,6,2,0,,,1,1,0,0,0,0,0,0,0,0,0,1.9,0,NA,0,NA,NA,CLS,S,FI,12 - Wheel,2,,,,,,,,,,,,,,,,,,,,,00-0041479,,1,0,1,,,,,,,0,5,4,00-0040201,00-0035672,,,Closed,
7028,1154929,"(5:06) 19-J.Sanders 33 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",FALSE,NYJ,TEN,FGXP,,,,2,TEN 14,4,5,86,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154930,"19-J.Sanders kicks 55 yards from NYJ 35 to TEN 10. 17-C.Dike to TEN 30 for 20 yards (41-M.McCrary-Ball). FUMBLES (41-M.McCrary-Ball), RECOVERED by NYJ-37-Q.Stiggers at TEN 38. ** Injury Update: TEN-17-C.Dike has returned to the game.",FALSE,TEN,NYJ,KOFF,,,,2,NYJ 35,0,0,65,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154931,(4:55) 20-B.Hall up the middle to TEN 35 for 3 yards (29-T.Adams).,FALSE,NYJ,TEN,RUSH,,,00-0038120,2,TEN 38,1,10,62,4,3,0,0,0,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,00-0039451,00-0040201,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154932,(4:17) 7-G.Smith pass short right to 85-M.Taylor to TEN 43 for -8 yards (7-O.Oladejo).,FALSE,NYJ,TEN,PASS,00-0030565,00-0040736,,2,TEN 35,2,7,65,4,-8,0,0,0,0,1,0,1,M,1,7,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,1,0,2.4,0,NA,-7,-1,0,OPN,U,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0040752,,1,0,2,,,,,,,0,5,4,,,,,Closed,
7028,1154933,(3:31) (Shotgun) 7-G.Smith pass short middle to 5-G.Wilson to TEN 36 for 7 yards (26-M.Harris; 53-A.Hill).,FALSE,NYJ,TEN,PASS,00-0030565,00-0037740,,2,TEN 43,3,15,57,3,7,1,0,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.6,0,NA,3,4,1,WO,S,,8 - Shallow Cross/Drag,1,,,,,,,,,,,,,,,,,,,,,00-0041479,,3,0,5+,,,,,,,0,5,4,,,,,Open,
7028,1154934,"(2:44) 19-J.Sanders 54 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-14-A.McNamara.",FALSE,NYJ,TEN,FGXP,,,,2,TEN 36,4,8,64,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154935,(2:41) 20-T.Pollard up the middle to TEN 46 for 2 yards (2-J.Brownlee). NYJ-2-J.Brownlee was injured during the play.,FALSE,TEN,NYJ,RUSH,,,00-0035261,2,TEN 44,1,10,44,3,2,0,0,0,0,0,0,1,R,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,00-0038117,00-0039372,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154936,(2:00) (Shotgun) 1-C.Ward pass short right to 4-W.Robinson to NYJ 49 for 5 yards (44-J.Sherwood).,FALSE,TEN,NYJ,PASS,00-0040676,00-0038117,,2,TEN 46,2,8,46,3,5,1,0,1,0,1,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.5,0,NA,4,1,1,CLS,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0036500,00-0040133,2,0,1,,,,,,,0,5,4,,,,,Open,
7028,1154937,(1:22) (Shotgun) 1-C.Ward pass incomplete deep middle to 14-C.Tate.,FALSE,TEN,NYJ,PASS,00-0040676,00-0041438,,2,NYJ 49,3,3,51,3,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,1,0,0,2.5,0,NA,21,NA,NA,STP,S,IAT,7 - Post,1,,,,,,,,,,,,,,,,,,,,,00-0036987,,1,0,1,,,,,,,0,5,4,,,,,Closed,
7028,1154938,"(1:18) 3-T.Townsend punts 49 yards to end zone, Center-46-M.Cox, Touchback.",FALSE,TEN,NYJ,PUNT,,,,2,NYJ 49,4,3,51,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154939,(1:10) (Shotgun) 7-G.Smith pass short middle to 85-M.Taylor to NYJ 26 for 6 yards (23-K.Winston).,FALSE,NYJ,TEN,PASS,00-0030565,00-0040736,,2,NYJ 20,1,10,20,2,6,0,0,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.5,0,NA,5,1,0,CLS,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0040141,,3,0,2,,,,,,,1,5,4,,,,,Open,
7028,1154940,"(:51) (No Huddle, Shotgun) 7-G.Smith pass short left to 18-I.Williams to NYJ 33 for 7 yards (26-M.Harris).",FALSE,NYJ,TEN,PASS,00-0030565,00-0039451,,2,NYJ 26,2,4,26,2,7,1,1,1,1,1,0,1,M,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,1,0,0,0,0,0,0,2.6,0,NA,7,0,0,STP,S,,3 - Hitch/Curl,2,,,,,,,,,,,,,,,,,,,,,00-0040201,,4,0,1,,,,,,,0,5,4,,,,,Open,
7028,1154941,Timeout #2 by NYJ at 00:45.,TRUE,NA,NA,NOPL,,,,2,NYJ 33,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154942,(:45) (Shotgun) 7-G.Smith pass incomplete short right [57-J.Martin].,FALSE,NYJ,TEN,PASS,00-0030565,,,2,NYJ 33,1,10,33,2,0,0,0,1,0,0,0,1,L,1,7,0,0,1,1,0,0,0,0,0,4,0,1,P,,0,0,1,0,0,0,0,0,0,0,0,6.9,0,6.2,12,NA,NA,,S,TA,,,,,P,00-0034163,00-0039145,,,,,,,,,,,,,,,,,,4,0,,,,,,,,0,5,4,,,,,Open,
7028,1154943,"(:36) (Shotgun) 7-G.Smith pass deep right to 15-A.Mitchell ran ob at TEN 49 for 18 yards. The Replay Official reviewed the runner was out of bounds ruling, and the play was REVERSED. (Shotgun) 7-G.Smith pass deep right to 15-A.Mitchell to TEN 49 for 18 yards (18-C.Flott).",FALSE,NYJ,TEN,PASS,00-0030565,00-0039890,,2,NYJ 33,2,10,33,2,18,1,1,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,1,1,0,0,1,0,0,0,1,0,0,3.1,0,NA,18,0,0,TCV,S,,4 - Deep Out,1,,,,,,,,,,,,,,,,,,,,,00-0037758,,4,0,0,,,,,,,1,5,4,,,,,Open,
7028,1154944,Timeout #3 by NYJ at 00:32. 10-second runoff avoided.,TRUE,NA,NA,NOPL,,,,2,TEN 49,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154945,(:32) (Shotgun) 7-G.Smith pass short middle to 15-A.Mitchell to TEN 47 for 2 yards (37-A.Hooker).,FALSE,NYJ,TEN,PASS,00-0030565,00-0039890,,2,TEN 49,1,10,51,3,2,0,0,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.3,0,NA,2,0,0,WO,S,,8 - Shallow Cross/Drag,2,,,,,,,,,,,,,,,,,,,,,00-0035632,,3,0,4,,,,,,,0,5,4,,,,,Open,
7028,1154946,"(:16) (No Huddle) PENALTY on NYJ-5-G.Wilson, False Start, 5 yards, enforced at TEN 47 - No Play. 10-second runoff.",TRUE,NYJ,TEN,NOPL,,,,2,TEN 47,2,8,53,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154947,"19-J.Sanders kicks 65 yards from NYJ 35 to end zone, Touchback to the TEN 35.",FALSE,TEN,NYJ,KOFF,,,,3,NYJ 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154948,(15:00) (Shotgun) 1-C.Ward pass short right to 14-C.Tate ran ob at TEN 40 for 5 yards (1-A.Thomas).,FALSE,TEN,NYJ,PASS,00-0040676,00-0041438,,3,TEN 35,1,10,35,2,5,1,0,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2,0,NA,5,0,0,OPN,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0040133,,1,0,2,,,,,,,0,5,4,00-0029607,,,,Open,
7028,1154949,"(14:43) (No Huddle, Shotgun) 1-C.Ward pass short middle to 4-W.Robinson to TEN 49 for 9 yards (56-D.Davis).",FALSE,TEN,NYJ,PASS,00-0040676,00-0038117,,3,TEN 40,2,5,40,3,9,1,1,1,1,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,1,BL,,0,1,0,0,0,0,0,0,0,0,0,4.2,0,NA,8,1,0,OPN,S,,3 - Hitch/Curl,SD,,,,,,,,,,,,,,,,,,,,,00-0037083,00-0029607,3,0,2,,,,,,,0,5,4,00-0036500,,,,Open,
7028,1154950,"(14:20) (No Huddle, Shotgun) 1-C.Ward pass short right to 14-C.Tate pushed ob at NYJ 44 for 7 yards (1-A.Thomas).",FALSE,TEN,NYJ,PASS,00-0040676,00-0041438,,3,TEN 49,1,10,49,3,7,1,0,1,1,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,1.8,0,NA,5,2,0,WO,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0040133,,2,0,4,,,,,,,0,5,4,,,,,Open,
7028,1154951,"(13:57) (No Huddle, Shotgun) 1-C.Ward pass short right to 20-T.Pollard to NYJ 45 for -1 yards (1-A.Thomas).",FALSE,TEN,NYJ,PASS,00-0040676,00-0035261,,3,NYJ 44,2,3,56,3,-1,0,0,1,1,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,2.8,0,NA,-2,1,0,OPN,S,,10 - Swing,CHK,,,,,,,,,,,,,,,,,,,,,00-0036500,,3,0,3,,,,,,,0,5,4,00-0036500,,,,Open,
7028,1154952,(13:14) (Shotgun) 1-C.Ward pass incomplete deep right to 5-E.Ayomanor.,FALSE,TEN,NYJ,PASS,00-0040676,00-0040170,,3,NYJ 45,3,4,55,3,0,0,0,1,0,0,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,1,1,0,0,0,0,0,0,1,0,0,2.1,0,NA,20,NA,NA,TCV,S,FI,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0040133,,1,0,0,,,,,,,0,5,5,00-0036500,,,,Closed,
7028,1154953,"(13:09) 3-T.Townsend punts 45 yards to end zone, Center-46-M.Cox, Touchback.",FALSE,TEN,NYJ,PUNT,,,,3,NYJ 45,4,4,55,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154954,(13:01) 7-G.Smith pass short right to 20-B.Hall to NYJ 28 for 8 yards (53-A.Hill; 29-T.Adams).,FALSE,NYJ,TEN,PASS,00-0030565,00-0038120,,3,NYJ 20,1,10,20,2,8,1,0,0,0,1,0,1,L,1,8,1,0,0,0,0,0,0,0,0,5,1,0,,,0,1,0,0,0,0,0,0,1,0,0,2.9,0,NA,0,8,3,WO,U,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0041479,00-0037155,6,0,5+,,,,,,,0,5,5,,,,,Open,
7028,1154955,(12:19) (Shotgun) 7-G.Smith pass deep right to 5-G.Wilson pushed ob at TEN 41 for 31 yards (24-A.Taylor).,FALSE,NYJ,TEN,PASS,00-0030565,00-0037740,,3,NYJ 28,2,2,28,2,31,1,1,1,0,1,0,1,R,0,7,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.4,0,NA,19,12,3,WO,S,,5 - In/Dig,2,,,,,,,,,,,,,,,,,,,,,00-0035632,,3,0,4,,,,,,,1,5,5,,,,,Open,
7028,1154956,"(11:37) (Shotgun) 20-B.Hall right end to TEN 44 for -3 yards (24-A.Taylor). PENALTY on NYJ-16-K.Sadiq, Offensive Holding, 10 yards, enforced at TEN 41 - No Play.",TRUE,NYJ,TEN,NOPL,,,00-0038120,3,TEN 41,1,10,59,3,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Inside Zone,,,,,,,,,,,00-0035632,LOS,SP,,,,,,,,,,0,,00-0039890,00-0035632,,,,,0,4,0,,,,,,Bounce Out
7028,1154957,(11:14) (Shotgun) 7-G.Smith pass deep right to 15-A.Mitchell to TEN 11 for 40 yards (37-A.Hooker).,FALSE,NYJ,TEN,PASS,00-0030565,00-0039890,,3,NYJ 49,1,20,49,3,40,1,1,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,5,1,0,,,0,1,0,0,0,0,0,0,1,0,0,2.8,0,NA,39,1,0,OPN,S,,6 - Corner,1,,,,,,,,,,,,,,,,,,,,,00-0035632,,6,0,2,,,,,,,0,5,4,00-0040201,,,,Open,
7028,1154958,(10:26) (Shotgun) 7-G.Smith scrambles right end to TEN 4 for 7 yards (37-A.Hooker).,FALSE,NYJ,TEN,RUSH,,,00-0030565,3,TEN 11,1,10,89,5,7,1,0,1,0,0,0,1,R,1,6,0,0,1,0,1,0,0,1,0,4,0,1,P,,0,0,0,0,0,0,0,1,0,0,0,NA,0,2.5,NA,NA,NA,,S,,,SD,,,P,00-0037663,00-0039790,,,,,,,,,,,,,,,,,,4,0,,,,,,,,0,4,5,,,,,Open,
7028,1154959,"(9:44) 20-B.Hall left end for 4 yards, TOUCHDOWN. Penalty on TEN, Defensive Too Many Men on Field, declined.",FALSE,NYJ,TEN,RUSH,,,00-0038120,3,TEN 4,2,3,96,5,4,1,1,0,0,0,0,1,R,0,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7028,1154960,"19-J.Sanders extra point is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",FALSE,NYJ,TEN,FGXP,,,,3,TEN 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154961,19-J.Sanders kicks 60 yards from NYJ 35 to TEN 5. 17-C.Dike pushed ob at TEN 32 for 27 yards (27-M.Moore).,FALSE,TEN,NYJ,KOFF,,,,3,NYJ 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7028,1154962,(9:36) 1-C.Ward pass incomplete short right. ** Injury Update: NYJ-2-J.Brownlee has returned to the game.,FALSE,TEN,NYJ,PASS,00-0040676,,,3,TEN 32,1,10,32,2,0,0,0,0,0,0,0,1,R,1,6,1,0,1,0,1,0,0,0,0,6,2,1,P,,0,0,1,0,0,0,0,1,0,0,0,3.3,0,1.5,-10,NA,NA,,U,TA,,,,,P,00-0033051,00-0040881,,,,,,,,,,,,,,,,,,2,0,,,,,,,,0,5,4,00-0036500,00-0039372,,,Open,
7028,1154963,(9:31) (Shotgun) 1-C.Ward scrambles right tackle pushed ob at TEN 39 for 7 yards (56-D.Davis).,FALSE,TEN,NYJ,RUSH,,,00-0040676,3,TEN 32,2,10,32,2,7,1,0,1,0,0,0,0,R,1,5,0,0,0,0,0,0,0,1,0,6,2,1,BL,,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,,S,,,SD,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,5,4,00-0036500,00-0029607,,,Open,
7028,1154964,(8:55) (Shotgun) 1-C.Ward pass incomplete short right to 2-T.Spears (56-D.Davis).,FALSE,TEN,NYJ,PASS,00-0040676,00-0039032,,3,TEN 39,3,3,39,2,0,0,0,1,0,0,0,0,R,1,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,1,0,0,0,0,2.3,0,NA,3,NA,NA,OPN,S,DP,3 - Hitch/Curl,2,,,,,,,,,,,,,,,,,,,,,00-0029607,,2,0,2,,,,,,,0,5,4,,,,,Open,
