gid,pid,detail,off,def,type,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,dot,ptck1,ptck2,sk1,sk2,ptm,pen,desc,pey,act,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,td,td_type,epa,dpbk,stunt,db_count
6735,1106226,(13:40) (Shotgun) 15-P.Mahomes pass short left to 5-M.Brown to KC 40 for 6 yards (20-C.Hart).,KC,LAC,PASS,43,2,13,40,0,10,3,2,1,10,34,2,6,1,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0035662,,4,00-0039369,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.298,00-0033873,0,5
6735,1106227,(12:57) (Shotgun) 15-P.Mahomes pass incomplete short left to 10-I.Pacheco.,KC,LAC,PASS,4,2,12,57,0,10,3,2,2,4,40,3,0,0,0,1,0,0,,0,,,,00-0033873,0,0,SL,00-0037197,,-5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.893,00-0033873,0,5
6735,1106228,(12:53) (Shotgun) 15-P.Mahomes pass short left to 80-T.Thornton to KC 43 for 3 yards (26-D.Jackson).,KC,LAC,PASS,41,2,12,53,0,10,3,2,3,4,40,3,3,0,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0038104,,2,00-0034356,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.907,00-0033873,0,6
6735,1106229,(12:12) 77-J.Moore reported in as eligible. 29-K.Hunt right end to KC 49 for 6 yards (0-D.Henley; 32-A.Gilman).,KC,LAC,RUSH,45,2,12,12,0,10,3,2,4,1,43,3,6,1,1,0,0,0,00-0033923,0,RE,00-0038553,00-0036380,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.576,,0,4
6735,1106230,(11:27) 10-I.Pacheco right tackle to LAC 45 for 6 yards (0-D.Henley).,KC,LAC,RUSH,34,2,11,27,0,10,3,2,1,10,49,3,6,1,0,0,0,0,00-0037197,0,RT,00-0038553,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.208,,0,5
6735,1106231,(10:53) (Shotgun) 15-P.Mahomes pass short right to 5-M.Brown to LAC 41 for 4 yards (43-T.Dye).,KC,LAC,PASS,40,2,10,53,0,10,3,2,2,4,55,3,4,1,1,1,0,0,,0,,,,00-0033873,1,0,SR,00-0035662,,4,00-0036338,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.351,00-0033873,0,5
6735,1106232,(10:13) 15-P.Mahomes scrambles left end ran ob at LAC 37 for 4 yards (3-D.James).,KC,LAC,RUSH,38,2,10,13,0,10,3,2,1,10,59,3,4,0,0,0,0,0,00-0033873,0,LE,00-0034790,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.197,00-0033873,0,4
6735,1106233,(9:35) (Shotgun) 15-P.Mahomes pass short left to 5-M.Brown to LAC 32 for 5 yards (20-C.Hart).,KC,LAC,PASS,43,2,9,35,0,10,3,2,2,6,63,4,5,1,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0035662,,3,00-0039369,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.311,00-0033873,0,5
6735,1106234,"(8:52) (Shotgun) 52-C.Humphrey to LAC 32 for no gain. FUMBLES, recovered by KC-15-P.Mahomes at LAC 36. 15-P.Mahomes pass short right to 5-M.Brown pushed ob at LAC 32 for no gain (2-E.Molden) [3-D.James].",KC,LAC,PASS,7,2,8,52,0,10,3,2,3,1,68,4,0,0,0,1,0,0,,0,,,,00-0033873,1,0,SR,00-0035662,,-4,00-0036992,,,,,,,,,,,00-0036623,00-0033873,0,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.354,00-0033873,0,5
6735,1106235,Timeout #1 by KC at 08:45.,NA,NA,NOPL,0,2,8,45,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6735,1106236,(8:45) 77-J.Moore reported in as eligible. 15-P.Mahomes pass short right to 29-K.Hunt pushed ob at LAC 26 for 6 yards (0-D.Henley).,KC,LAC,PASS,32,2,8,45,0,10,2,2,4,1,68,4,6,1,1,0,0,0,,0,,,,00-0033873,1,0,SR,00-0033923,,0,00-0038553,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.019,00-0033873,0,4
6735,1106237,"(8:13) (Shotgun) 15-P.Mahomes scrambles right end to LAC 22 for 4 yards (43-T.Dye). PENALTY on KC-74-J.Taylor, Offensive Holding, 10 yards, enforced at LAC 26 - No Play.",KC,LAC,NOPL,28,2,8,13,0,10,2,2,1,10,74,4,0,0,0,1,0,0,,0,,,,00-0033873,0,0,,,,0,,,,,KC,00-0035237,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.076,00-0033873,0,5
6735,1106238,(7:45) (Shotgun) 15-P.Mahomes pass short left to 9-J.Smith-Schuster to LAC 20 for 16 yards (43-T.Dye).,KC,LAC,PASS,38,2,7,45,0,10,2,2,1,20,64,4,16,1,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0033857,,4,00-0036338,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.271,00-0033873,0,5
6735,1106239,(7:07) (Shotgun) 10-I.Pacheco left tackle to LAC 10 for 10 yards (32-A.Gilman; 0-D.Henley).,KC,LAC,RUSH,45,2,7,7,0,10,2,2,2,4,80,5,10,1,1,1,0,0,00-0037197,0,LT,00-0036380,00-0038553,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.587,,0,5
6735,1106240,(6:22) (Shotgun) 15-P.Mahomes pass incomplete short left to 5-M.Brown.,KC,LAC,PASS,4,2,6,22,0,10,2,2,1,10,90,5,0,0,0,1,0,0,,0,,,,00-0033873,0,0,SL,00-0035662,,7,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.434,00-0033873,0,5
6735,1106241,(6:18) (Shotgun) 15-P.Mahomes pass short left to 5-M.Brown to LAC 9 for 1 yard (29-T.Still).,KC,LAC,PASS,42,2,6,18,0,10,2,2,2,10,90,5,1,0,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0035662,,-3,00-0039366,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.773,00-0033873,0,5
6735,1106242,(5:36) (Shotgun) 15-P.Mahomes sacked at LAC 17 for -8 yards (0-D.Henley).,KC,LAC,PASS,43,2,5,36,0,10,2,2,3,9,91,5,-8,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0038553,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.166,00-0033873,0,6
6735,1106243,"(4:53) 7-H.Butker 35 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",KC,LAC,FGXP,3,2,4,53,0,10,2,2,4,17,83,5,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0033303,35,1,,,,0,,,0,,,,0,,,0,,0.295,,0,
6735,1106244,"7-H.Butker kicks 65 yards from KC 35 to end zone, Touchback to the LAC 35.",LAC,KC,KOFF,0,2,4,50,10,3,2,2,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0033303,65,65,1,,0,0,,0.597,,0,
6735,1106245,(4:50) (Shotgun) 8-O.Hampton up the middle to LAC 38 for 3 yards (97-A.Gillotte).,LAC,KC,RUSH,39,2,4,50,10,3,2,2,1,10,35,2,3,0,0,1,0,0,00-0040666,0,RM,00-0040640,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.37,,0,5
6735,1106246,(4:11) (Shotgun) 10-J.Herbert pass incomplete short right to 13-K.Allen.,LAC,KC,PASS,4,2,4,11,10,3,2,2,2,7,38,2,0,0,0,1,0,0,,0,,,,00-0036355,0,0,SR,00-0030279,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.591,00-0036355,0,5
6735,1106247,(4:07) (Shotgun) 10-J.Herbert pass short middle to 15-L.McConkey to LAC 47 for 9 yards (27-C.Conner).,LAC,KC,PASS,37,2,4,7,10,3,2,2,3,7,38,2,9,1,1,1,0,0,,0,,,,00-0036355,1,0,SM,00-0039915,,7,00-0038982,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.678,00-0036355,0,5
6735,1106248,(3:30) 8-O.Hampton left end to LAC 46 for -1 yards (99-J.Tillery).,LAC,KC,RUSH,45,2,3,30,10,3,2,2,1,10,47,3,-1,0,0,0,0,0,00-0040666,0,LE,00-0035674,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.669,,0,5
6735,1106249,(2:45) (Shotgun) 10-J.Herbert pass deep left to 15-L.McConkey to KC 31 for 23 yards (22-T.McDuffie).,LAC,KC,PASS,45,2,2,45,10,3,2,2,2,11,46,3,23,1,1,1,0,0,,0,,,,00-0036355,1,0,DL,00-0039915,,18,00-0037191,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.017,00-0036355,0,5
6735,1106250,(2:00) (Shotgun) 10-J.Herbert pass incomplete deep right to 15-L.McConkey.,LAC,KC,PASS,6,2,2,0,10,3,2,2,1,10,69,4,0,0,0,1,0,0,,0,,,,00-0036355,0,0,DR,00-0039915,,29,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.441,00-0036355,0,5
6735,1106251,(1:54) (Shotgun) 10-J.Herbert scrambles left tackle to KC 27 for 4 yards (90-C.Omenihu).,LAC,KC,RUSH,6,2,1,54,10,3,2,2,2,10,69,4,4,0,0,1,0,0,00-0036355,0,LT,00-0035279,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.448,00-0036355,0,5
6735,1106252,Timeout #2 by KC at 01:48.,NA,NA,NOPL,0,2,1,48,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6735,1106253,(1:48) (Shotgun) 10-J.Herbert pass short right to 13-K.Allen to KC 20 for 7 yards (32-N.Bolton).,LAC,KC,PASS,4,2,1,48,10,3,2,1,3,6,73,4,7,1,1,1,0,0,,0,,,,00-0036355,1,0,SR,00-0030279,,3,00-0036621,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.693,00-0036355,0,5
6735,1106254,Timeout #3 by KC at 01:44.,NA,NA,NOPL,0,2,1,44,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6735,1106255,"(1:44) 8-O.Hampton left tackle to KC 21 for -1 yards (56-G.Karlaftis, 95-C.Jones).",LAC,KC,RUSH,45,2,1,44,10,3,2,0,1,10,80,5,-1,0,0,0,0,0,00-0040666,0,LT,00-0037192,00-0032762,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.717,,0,5
6735,1106256,"(:59) (Shotgun) PENALTY on LAC, Delay of Game, 5 yards, enforced at KC 21 - No Play.",LAC,KC,NOPL,0,2,0,59,10,3,2,0,2,11,79,4,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,LAC,,Delay of Game,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.528,,0,
6735,1106257,(:59) (Shotgun) 10-J.Herbert pass incomplete short middle to 15-L.McConkey [90-C.Omenihu].,LAC,KC,PASS,5,2,0,59,10,3,2,0,2,16,74,4,0,0,0,1,0,0,,0,,,,00-0036355,0,0,SM,00-0039915,,7,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.269,00-0036355,0,5
6735,1106258,(:54) (Shotgun) 8-O.Hampton right end pushed ob at KC 18 for 8 yards (32-N.Bolton).,LAC,KC,RUSH,5,2,0,54,10,3,2,0,3,16,74,4,8,1,0,1,0,0,00-0040666,0,RE,00-0036621,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.683,,0,5
6735,1106259,"(:49) 11-C.Dicker 36 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",LAC,KC,FGXP,4,2,0,49,10,3,2,0,4,8,82,5,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0037224,36,1,,,,0,,,0,,,,0,,,0,,0.305,,0,
6735,1106260,11-C.Dicker kicks 62 yards from LAC 35 to KC 3. 24-B.Smith to KC 29 for 26 yards (50-C.Murphy).,KC,LAC,KOFF,5,2,0,45,3,13,0,2,0,0,65,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0037224,62,36,0,00-0040078,26,0,,-0.029,,0,
6735,1106261,(:40) (Shotgun) 15-P.Mahomes pass deep right to 80-T.Thornton to LAC 33 for 38 yards (20-C.Hart).,KC,LAC,PASS,18,2,0,40,3,13,0,2,1,10,29,2,38,1,1,1,0,0,,0,,,,00-0033873,1,0,DR,00-0038104,,34,00-0039369,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.141,00-0033873,0,6
6735,1106262,(:22) (No Huddle) 15-P.Mahomes spiked the ball to stop the clock.,KC,LAC,PASS,1,2,0,22,3,13,0,2,1,10,67,4,0,0,0,0,1,0,,0,,,,00-0033873,0,1,,,,0,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.129,00-0033873,0,
6735,1106263,(:21) (Shotgun) 15-P.Mahomes pass incomplete short left to 5-M.Brown (26-D.Jackson).,KC,LAC,PASS,4,2,0,21,3,13,0,2,2,10,67,4,0,0,0,1,0,0,,0,,,,00-0033873,0,0,SL,00-0035662,00-0034356,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.295,00-0033873,0,7
6735,1106264,"(:17) (Shotgun) PENALTY on KC-74-J.Taylor, False Start, 5 yards, enforced at LAC 33 - No Play.",KC,LAC,NOPL,0,2,0,17,3,13,0,2,3,10,67,4,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,KC,00-0035237,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.697,,0,
6735,1106265,"(:17) (Shotgun) PENALTY on KC-71-J.Simmons, False Start, 5 yards, enforced at LAC 38 - No Play.",KC,LAC,NOPL,0,2,0,17,3,13,0,2,3,15,62,4,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,KC,00-0040116,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.528,,0,
6735,1106266,(:17) (Shotgun) 15-P.Mahomes pass short right to 83-N.Gray to LAC 40 for 3 yards (29-T.Still).,KC,LAC,PASS,14,2,0,17,3,13,0,2,3,20,57,3,3,1,0,1,0,0,,0,,,,00-0033873,1,0,SR,00-0036637,,3,00-0039366,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.693,00-0033873,0,7
6735,1106267,"(:03) 7-H.Butker 59 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",KC,LAC,FGXP,3,2,0,3,3,13,0,2,4,17,60,4,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0033303,59,1,,,,0,,,0,,,,0,,,0,,1.33,,0,
6735,1106268,7-H.Butker kicks 59 yards from KC 35 to LAC 6. 28-H.Haskins to LAC 28 for 22 yards (59-C.McDonald; 27-C.Conner).,LAC,KC,KOFF,5,3,15,0,13,6,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0033303,59,37,0,00-0037617,22,0,,0.108,,0,
6735,1106269,(14:55) (Shotgun) 8-O.Hampton left guard to LAC 29 for 1 yard (27-C.Conner).,LAC,KC,RUSH,37,3,14,55,13,6,3,3,1,10,28,2,1,0,0,1,0,0,00-0040666,0,LG,00-0038982,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.408,,0,5
6735,1106270,(14:18) (Shotgun) 10-J.Herbert pass incomplete short left to 15-L.McConkey.,LAC,KC,PASS,4,3,14,18,13,6,3,3,2,9,29,2,0,0,0,1,0,0,,0,,,,00-0036355,0,0,SL,00-0039915,,4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.796,00-0036355,0,5
6735,1106271,"(14:14) (Shotgun) 10-J.Herbert pass incomplete deep right to 1-Q.Johnston (22-T.McDuffie). Penalty on LAC-73-M.Becton, Offensive Holding, declined.",LAC,KC,PASS,6,3,14,14,13,6,3,3,3,9,29,2,0,0,0,1,0,0,,0,,,,00-0036355,0,0,DR,00-0038544,00-0037191,36,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.464,00-0036355,0,5
6735,1106272,"(14:08) 16-J.Scott punts 50 yards to KC 21, Center-41-R.Lovato. 81-N.Remigio to KC 20 for -1 yards (36-J.Taylor).",LAC,KC,PUNT,10,3,14,8,13,6,3,3,4,9,29,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0034162,50,51,0,00-0038519,-1,0,,,,0,,,0,,0.862,,0,
6735,1106273,(13:58) 15-P.Mahomes scrambles right end pushed ob at KC 31 for 11 yards (43-T.Dye).,KC,LAC,RUSH,29,3,13,58,6,13,3,3,1,10,20,2,11,1,1,0,0,0,00-0033873,0,RE,00-0036338,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.742,00-0033873,0,5
6735,1106274,"(13:29) (Shotgun) 10-I.Pacheco right guard to KC 30 for -1 yards (0-D.Henley). PENALTY on KC-74-J.Taylor, Offensive Holding, 10 yards, enforced at KC 31 - No Play.",KC,LAC,NOPL,23,3,13,29,6,13,3,3,1,10,31,2,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,KC,00-0035237,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.042,,0,5
6735,1106275,(13:06) (Shotgun) 15-P.Mahomes pass short left to 9-J.Smith-Schuster to KC 35 for 14 yards (2-E.Molden).,KC,LAC,PASS,42,3,13,6,6,13,3,3,1,20,21,2,14,1,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0033857,,9,00-0036992,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.873,00-0033873,1,5
6735,1106276,(12:24) (Shotgun) 10-I.Pacheco left guard to KC 39 for 4 yards (43-T.Dye; 32-A.Gilman).,KC,LAC,RUSH,38,3,12,24,6,13,3,3,2,6,35,2,4,0,0,1,0,0,00-0037197,0,LG,00-0036338,00-0036380,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.081,,0,5
6735,1106277,(11:46) (Shotgun) 15-P.Mahomes pass short left to 5-M.Brown pushed ob at LAC 48 for 13 yards (20-C.Hart).,KC,LAC,PASS,30,3,11,46,6,13,3,3,3,2,39,2,13,1,1,1,0,0,,0,,,,00-0033873,1,0,SL,00-0035662,,6,00-0039369,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.598,00-0033873,0,6
6735,1106278,(11:16) (Shotgun) 15-P.Mahomes pass short middle to 9-J.Smith-Schuster to LAC 41 for 7 yards (32-A.Gilman).,KC,LAC,PASS,42,3,11,16,6,13,3,3,1,10,52,3,7,1,0,1,0,0,,0,,,,00-0033873,1,0,SM,00-0033857,,5,00-0036380,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.391,00-0033873,0,5
6735,1106279,"(10:34) (Shotgun) PENALTY on KC-74-J.Taylor, False Start, 5 yards, enforced at LAC 41 - No Play.",KC,LAC,NOPL,21,3,10,34,6,13,3,3,2,3,59,3,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,KC,00-0035237,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.865,,0,
6735,1106280,(10:13) (Shotgun) 15-P.Mahomes pass incomplete short middle to 87-T.Kelce (48-B.Dupree).,KC,LAC,PASS,3,3,10,13,6,13,3,3,2,8,54,3,0,0,0,1,0,0,,0,,,,00-0033873,0,0,SM,00-0030506,00-0032146,-4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.871,00-0033873,0,6
6735,1106281,(10:10) (Shotgun) 15-P.Mahomes scrambles right end pushed ob at LAC 31 for 15 yards (26-D.Jackson).,KC,LAC,RUSH,27,3,10,10,6,13,3,3,3,8,54,3,15,1,1,1,0,0,00-0033873,0,RE,00-0034356,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.562,00-0033873,1,6
6735,1106282,(9:43) (Shotgun) 15-P.Mahomes pass short left to 5-M.Brown to LAC 29 for 2 yards (29-T.Still).,KC,LAC,PASS,37,3,9,43,6,13,3,3,1,10,69,4,2,0,0,1,0,0,,0,,,,00-0033873,1,0,SL,00-0035662,,-3,00-0039366,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.352,00-0033873,0,5
6735,1106283,(9:06) (Shotgun) 15-P.Mahomes pass short right to 5-M.Brown to LAC 22 for 7 yards (32-A.Gilman; 3-D.James).,KC,LAC,PASS,36,3,9,6,6,13,3,3,2,8,71,4,7,1,0,1,0,0,,0,,,,00-0033873,1,0,SR,00-0035662,,5,00-0036380,00-0034790,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.628,00-0033873,0,6
6735,1106284,"(8:30) 29-K.Hunt up the middle to LAC 20 for 2 yards (3-D.James). PENALTY on LAC-90-T.Tart, Unnecessary Roughness, 9 yards, enforced at LAC 20.",KC,LAC,RUSH,19,3,8,30,6,13,3,3,3,1,78,4,2,1,1,0,0,0,00-0033923,0,RM,00-0034790,,,0,0,,,,,,,,,LAC,00-0036181,Unnecessary Roughness,9,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.919,,0,5
6735,1106285,"(8:11) (Shotgun) 15-P.Mahomes scrambles right end for 11 yards, TOUCHDOWN.",KC,LAC,RUSH,6,3,8,11,6,13,3,3,1,10,89,5,11,1,1,1,0,6,00-0033873,0,RE,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,RUSH,1.809,00-0033873,0,5
6735,1106286,"7-H.Butker extra point is No Good, Wide Right, Center-41-J.Winchester, Holder-14-M.Araiza.",KC,LAC,FGXP,0,3,8,5,12,13,3,3,0,0,85,5,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0033303,33,0,,,,0,,,0,,,,0,,,0,,-0.949,,0,
6735,1106287,7-H.Butker kicks 64 yards from KC 35 to LAC 1. 28-H.Haskins to LAC 26 for 25 yards (43-J.Cochrane; 20-N.Williams).,LAC,KC,KOFF,7,3,8,5,13,12,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0033303,64,39,0,00-0037617,25,0,,0.013,,0,
6735,1106288,(7:58) 12-D.Davis left end to LAC 29 for 3 yards (35-J.Watson).,LAC,KC,RUSH,45,3,7,58,13,12,3,3,1,10,26,2,3,0,0,0,0,0,00-0038573,0,LE,00-0037195,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.266,,0,5
6735,1106289,(7:13) (Shotgun) 10-J.Herbert sacked at LAC 21 for -8 yards (23-D.Tranquill).,LAC,KC,PASS,44,3,7,13,13,12,3,3,2,7,29,2,-8,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0035262,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.971,00-0036355,0,5
6735,1106290,(6:29) (Shotgun) 10-J.Herbert pass short middle to 1-Q.Johnston to LAC 35 for 14 yards (8-K.Fulton).,LAC,KC,PASS,43,3,6,29,13,12,3,3,3,15,21,2,14,1,0,1,0,0,,0,,,,00-0036355,1,0,SM,00-0038544,,14,00-0036416,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.651,00-0036355,0,6
6735,1106291,(5:46) 8-O.Hampton left end to LAC 39 for 4 yards (32-N.Bolton). KC-23-D.Tranquill was injured during the play.,LAC,KC,RUSH,28,3,5,46,13,12,3,3,4,1,35,2,4,1,1,0,0,0,00-0040666,0,LE,00-0036621,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.387,,0,4
6735,1106292,"(5:18) PENALTY on LAC-73-M.Becton, False Start, 5 yards, enforced at LAC 39 - No Play.",LAC,KC,NOPL,24,3,5,18,13,12,3,3,1,10,39,2,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,LAC,00-0036284,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.637,,0,
6735,1106293,(4:54) (Shotgun) 10-J.Herbert scrambles right end to LAC 41 for 7 yards (54-L.Chenal).,LAC,KC,RUSH,47,3,4,54,13,12,3,3,1,15,34,2,7,1,0,1,0,0,00-0036355,0,RE,00-0037819,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.172,00-0036355,0,5
6735,1106294,(4:07) (Shotgun) 10-J.Herbert pass short left to 13-K.Allen to KC 44 for 15 yards (22-T.McDuffie).,LAC,KC,PASS,42,3,4,7,13,12,3,3,2,8,41,3,15,1,1,1,0,0,,0,,,,00-0036355,1,0,SL,00-0030279,,5,00-0037191,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.577,00-0036355,0,5
6735,1106295,(3:25) 10-J.Herbert pass deep left to 15-L.McConkey to KC 28 for 16 yards (35-J.Watson).,LAC,KC,PASS,40,3,3,25,13,12,3,3,1,10,56,3,16,1,1,0,0,0,,0,,,,00-0036355,1,0,DL,00-0039915,,16,00-0037195,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.224,00-0036355,0,5
